,Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
646,2956,22.0,Female,Leggings,18.634807715632057,Vermont,M,Aubergine,Winter,5.0,Standard,No,1,Credit Card,Quarterly
647,3830,22.0,Male,Hoodie,18.560812959864897,,M,Black,Winter,,Next Day Air,No,2,Credit Card,Monthly
648,2071,33.0,Male,Handbag,20.645417270030897,Nebraska,XL,Turquoise,Summer,4.0,Standard,No,0,Credit Card,
649,3821,27.0,Female,T-shirt,29.757657613758425,New Hampshire,M,Periwinkle,Spring,,Standard,No,7,Credit Card,Quarterly
650,3691,28.0,Female,Shorts,43.11022136650932,Kansas,S,Turquoise,Summer,,Standard,No,3,Credit Card,Monthly
651,2156,27.0,Female,Jacket,26.39109679418237,,L,Lavender,Winter,5.0,Express,No,2,Credit Card,Monthly
652,2886,25.0,Male,Dress,32.87625153551679,Nevada,M,Lavender,Fall,,Standard,No,5,Credit Card,Quarterly
653,2221,30.0,Male,Backpack,25.627169284822592,Wyoming,XL,Baby blue,Fall,4.0,Standard,No,0,Credit Card,
654,3708,43.0,Male,Boots,37.59498294738532,Illinois,M,Fuchsia,Winter,,Standard,No,7,Credit Card,Quarterly
655,2518,53.0,Male,Shorts,26.006894535776134,Wyoming,L,Periwinkle,Summer,,Standard,No,1,Credit Card,Bi-Weekly
656,1854,52.0,Male,Scarf,21.008904608663222,North Dakota,XL,Brick red,Fall,4.0,Standard,No,4,Credit Card,Bi-Weekly
657,2211,41.0,Female,Shorts,25.785153650011573,Virginia,M,Black,Fall,,Standard,No,19,Credit Card,Quarterly
658,2676,25.0,Female,Hoodie,30.10291472776347,Virginia,M,Ruby Red,Fall,5.0,Standard,No,4,Credit Card,Quarterly
659,2226,31.0,Female,Hoodie,25.10686751593596,Washington,S,Muted mustard yellow,Winter,,Next Day Air,No,4,Credit Card,Annually
660,3161,36.0,Female,Dress,30.45615107217136,Nebraska,XL,Baby blue,Summer,,Standard,No,17,Credit Card,Quarterly
661,1721,29.0,Female,Running Shoes,29.87851147097638,Massachusetts,S,White,Spring,2.0,Next Day Air,No,2,Credit Card,Annually
662,3656,22.0,Female,Hoodie,27.728779863999712,Wyoming,M,Terra cotta,Winter,,Standard,No,4,Credit Card,Annually
663,1764,23.0,Male,Gloves,21.205853575217905,Vermont,M,Terra cotta,Fall,,Next Day Air,No,3,Credit Card,Monthly
664,1974,25.0,Male,T-shirt,16.86112289846898,Maryland,XL,Brick red,Spring,,Next Day Air,No,5,Credit Card,Quarterly
665,2759,31.0,Female,Shorts,32.254244985775266,Illinois,M,Baby blue,Summer,,Standard,No,3,Credit Card,Monthly
666,3108,35.0,Male,Boots,16.161953354547556,,L,Fuchsia,Winter,,Standard,No,13,Credit Card,Quarterly
667,3194,28.0,Female,Sweater,35.48599463905857,Virginia,L,Mauve,Fall,,Standard,No,8,Credit Card,Monthly
668,2400,42.0,Female,Backpack,37.014892577882094,New Hampshire,L,Brown,Fall,,Standard,No,0,Credit Card,
669,3417,35.0,Female,Running Shoes,28.52354792440188,Alabama,M,Lavender,Spring,,Standard,No,15,Credit Card,Quarterly
670,3139,32.0,Male,Running Shoes,21.74409273591104,Kentucky,L,Baby blue,Summer,4.0,Standard,No,1,Credit Card,Quarterly
671,3581,28.0,Male,Gloves,35.43516758216997,New Hampshire,M,Black,Fall,2.0,Standard,No,8,Credit Card,Bi-Weekly
672,3688,51.0,Female,Hoodie,41.15428209651128,Arkansas,L,White,Winter,,Standard,No,0,Credit Card,
673,1727,48.0,Male,Pajamas,20.95390316805708,Indiana,S,Black,Fall,,Standard,No,1,Credit Card,Quarterly
674,1997,30.0,Female,Hoodie,34.504101113029655,South Dakota,L,Lemon yellow,Winter,,Standard,No,6,Credit Card,Quarterly
675,3140,53.0,Female,Hoodie,23.279531704615398,,M,Lemon yellow,Winter,,Standard,No,20,Credit Card,Quarterly
676,1985,20.0,Female,Sunglasses,40.580331868220775,West Virginia,M,Muted mustard yellow,Fall,,Standard,No,3,Credit Card,Quarterly
677,3775,42.0,Female,Hoodie,32.64337798656192,Alaska,S,Mauve,Fall,4.0,Standard,No,9,Credit Card,Quarterly
678,2008,24.0,Male,Backpack,27.00327299362688,Virginia,M,Burnt orange,Winter,2.0,Standard,No,3,Credit Card,Annually
679,2842,21.0,Female,Scarf,30.171796401399,Ohio,XL,Mauve,Winter,,Next Day Air,No,6,Credit Card,Annually
680,2188,,Female,Backpack,28.73423965618372,Idaho,M,Burnt orange,Winter,,Standard,No,0,Credit Card,
681,1942,24.0,Female,Sunglasses,29.938191085970143,Vermont,XL,Turquoise,Summer,,Standard,No,2,Credit Card,Quarterly
682,3477,40.0,Male,Hoodie,27.54820494866376,South Carolina,XL,Black,Winter,,Standard,No,3,Credit Card,Monthly
683,3686,21.0,Male,Sunglasses,34.48518056501696,Tennessee,L,Periwinkle,Spring,,Standard,No,6,Credit Card,Annually
684,2537,33.0,Male,Gloves,27.8291643166362,Oklahoma,L,Brown,Fall,,Standard,No,12,Credit Card,Quarterly
685,2257,43.0,Female,Hoodie,31.132101336953355,California,M,Lemon yellow,Winter,4.0,Standard,No,6,Credit Card,Quarterly
686,3413,28.0,Female,Jacket,41.54621333685404,Indiana,M,Mauve,Winter,,Standard,No,0,Credit Card,
687,2062,22.0,Male,Leggings,27.757043533165188,Michigan,S,Muted mustard yellow,Fall,2.0,Next Day Air,No,19,Credit Card,Monthly
688,1849,43.0,Female,T-shirt,32.56964930716329,Maine,XL,Turquoise,Summer,4.0,Next Day Air,No,10,Credit Card,Monthly
689,3395,29.0,Female,Socks,24.29961024462912,Vermont,S,Terra cotta,Winter,,Express,No,3,Credit Card,Quarterly
690,1714,31.0,Male,Backpack,30.122034046930445,Missouri,M,Ruby Red,Winter,4.0,Express,No,20,Credit Card,Quarterly
691,2200,26.0,Male,Handbag,26.25750909666892,,M,Baby blue,Summer,,Next Day Air,No,8,Credit Card,Bi-Weekly
692,2784,23.0,Male,Sunglasses,25.606167494542905,Virginia,M,Fuchsia,Summer,,Standard,No,2,Credit Card,Quarterly
693,3375,37.0,Male,Dress,30.314328187189368,,S,Muted mustard yellow,Spring,,Standard,No,0,Credit Card,
694,2834,55.0,Male,Hoodie,44.02595720774812,Arkansas,M,Terra cotta,Fall,,Standard,No,3,Credit Card,Monthly
695,2443,41.0,Male,Shorts,36.37436337027161,Wyoming,L,Lavender,Summer,5.0,Standard,No,0,Credit Card,
696,2165,25.0,Female,Handbag,40.525973312923306,Iowa,S,Lemon yellow,Summer,1.0,Standard,No,0,Credit Card,
697,1678,73.0,Female,Backpack,32.251502508792015,Oregon,L,Black,Winter,2.0,Standard,No,7,Cash,Monthly
698,3661,32.0,Male,Backpack,18.868444860172158,Arkansas,L,Burnt orange,Winter,,Standard,No,1,Credit Card,Annually
699,2663,69.0,Male,Sunglasses,27.81470726829369,Nebraska,M,Fuchsia,Spring,4.0,Next Day Air,No,20,Cash,Quarterly
700,2003,49.0,Male,Boots,35.870705232846355,New York,M,Brick red,Winter,,Standard,No,0,Credit Card,
701,3613,49.0,Male,Backpack,27.316045537821108,Michigan,M,Muted mustard yellow,Winter,4.0,Standard,No,8,Credit Card,Quarterly
702,1891,44.0,Male,Boots,33.83209851061742,Hawaii,M,Black,Fall,,Standard,No,2,Credit Card,Annually
703,3883,41.0,Female,Running Shoes,30.24687465310729,North Dakota,L,Lemon yellow,Summer,,Standard,No,9,Credit Card,Annually
704,3268,,Female,Sunglasses,37.75671774358122,Idaho,L,Pale peach,Spring,,Standard,No,5,Credit Card,Quarterly
705,2306,,Male,Scarf,39.85985509628237,Maine,M,Muted mustard yellow,Winter,5.0,Express,No,14,Credit Card,Quarterly
706,3184,33.0,Female,Leggings,25.458156850135044,Mississippi,M,Brown,Fall,,Standard,No,8,Credit Card,Quarterly
707,2154,39.0,Male,Leggings,25.79442879282525,Kentucky,M,Ruby Red,Fall,,Express,No,15,Credit Card,Quarterly
708,2620,41.0,Male,Boots,43.14631927772957,Connecticut,L,Ruby Red,Winter,,Standard,No,6,Credit Card,Annually
709,2710,23.0,Female,Handbag,30.2526300650886,Illinois,S,Muted mustard yellow,Fall,2.0,Standard,No,0,Credit Card,
710,2061,49.0,Male,Dress,18.132277470658053,Wisconsin,M,Lemon yellow,Summer,,Standard,No,3,Credit Card,Annually
711,3325,29.0,Male,Socks,37.85468993157848,Missouri,S,Ruby Red,Fall,,Standard,No,1,Credit Card,Quarterly
712,2582,42.0,Male,Socks,31.7465164921921,Wyoming,M,Aubergine,Fall,,Standard,No,6,Credit Card,Monthly
713,3006,35.0,Male,Hoodie,23.63491832530552,Alaska,XL,Burnt orange,Winter,2.0,Next Day Air,No,2,Credit Card,Quarterly
714,1916,39.0,Male,Pajamas,24.07532499031964,Alabama,M,Brick red,Winter,5.0,Standard,No,3,Credit Card,Quarterly
715,2439,35.0,Male,Hoodie,16.27615473827482,Delaware,S,Mauve,Winter,2.0,Next Day Air,No,10,Credit Card,Quarterly
716,2534,21.0,Male,Shorts,23.94257427389205,Pennsylvania,S,White,Spring,,Standard,No,0,Credit Card,
717,3595,48.0,Male,Backpack,30.15337502884058,Alabama,L,Baby blue,Fall,,Standard,No,2,Credit Card,Quarterly
718,3003,25.0,Female,Sweater,34.388452858236214,Louisiana,M,Baby blue,Winter,2.0,Standard,No,2,Credit Card,Annually
719,3154,24.0,Male,Boots,20.101003932179477,Alabama,L,Aubergine,Winter,5.0,Standard,No,1,Credit Card,Quarterly
720,1917,43.0,Female,Gloves,19.639767632641007,Connecticut,S,Mauve,Fall,,Standard,No,10,Credit Card,Quarterly
721,3309,50.0,Male,Pajamas,37.64166831870577,Utah,M,Black,Winter,5.0,Standard,No,17,Credit Card,Quarterly
722,1860,25.0,Male,Sunglasses,35.464440065586395,New Jersey,L,Ruby Red,Fall,,Standard,No,3,Credit Card,Annually
723,3000,30.0,Male,Pajamas,37.61878904061404,New Hampshire,S,Muted mustard yellow,Winter,4.0,Standard,No,11,Credit Card,Quarterly
724,2900,,Female,Handbag,40.740170823033296,Nebraska,M,Ruby Red,Fall,4.0,Standard,No,4,Credit Card,Annually
725,2246,29.0,Male,Sweater,21.715260228844954,Delaware,L,Burnt orange,Winter,4.0,Express,No,4,Credit Card,Monthly
726,3257,29.0,Female,Handbag,44.62256663802513,Wisconsin,L,Lemon yellow,Summer,,Express,No,7,Credit Card,Bi-Weekly
727,1691,37.0,Female,T-shirt,21.13772965783056,Nevada,M,Periwinkle,Summer,4.0,Standard,No,17,Credit Card,Annually
728,3573,37.0,Female,Gloves,38.17345898436991,Rhode Island,M,Aubergine,Winter,,Standard,No,3,Credit Card,Bi-Weekly
729,3648,40.0,Male,Socks,38.95876711088465,,M,Terra cotta,Winter,,Express,No,20,Credit Card,Annually
730,2133,26.0,Female,Pajamas,27.320108623040877,Vermont,M,Brown,Winter,,Next Day Air,No,0,Credit Card,
731,2555,47.0,Male,Leggings,18.77110970511312,Kansas,M,Ruby Red,Winter,,Standard,No,2,Credit Card,Quarterly
732,3274,22.0,Female,Gloves,33.92588974844159,,S,Aubergine,Fall,,Standard,No,17,Credit Card,Weekly
733,1961,63.0,Female,Leggings,24.756223229428905,Massachusetts,L,Muted mustard yellow,Winter,,Standard,No,1,Cash,Annually
734,3843,63.0,Male,Running Shoes,27.448830262244893,Colorado,L,Baby blue,Summer,,Standard,No,8,Cash,Quarterly
735,2046,40.0,Female,Sunglasses,34.60093164875557,,M,Pale peach,Summer,,Standard,No,8,Credit Card,Quarterly
736,3289,33.0,Male,Gloves,30.67122799485809,South Carolina,XL,Burnt orange,Winter,,Next Day Air,No,0,Credit Card,
737,1946,21.0,Female,T-shirt,35.264247866982714,Georgia,M,Baby blue,Spring,,Express,No,3,Credit Card,Monthly
738,3642,30.0,Female,Pajamas,38.16665817412133,New York,M,Pale peach,Winter,5.0,Standard,No,20,Credit Card,Quarterly
739,1990,56.0,Female,Boots,22.97056282672426,Maryland,S,Terra cotta,Winter,4.0,Standard,No,13,Credit Card,Monthly
740,2038,25.0,Male,Running Shoes,22.75692703142329,Illinois,S,Baby blue,Spring,,Standard,No,13,Credit Card,Monthly
741,2389,23.0,Male,Handbag,33.552294944482234,Alabama,M,Lavender,Spring,,Standard,No,11,Credit Card,Monthly
742,3694,21.0,Female,Backpack,24.886976954899595,South Dakota,M,White,Winter,,Standard,No,11,Credit Card,Quarterly
743,3491,,Male,T-shirt,26.93933416321963,Oregon,M,Fuchsia,Spring,,Standard,No,1,Credit Card,Annually
744,2815,29.0,Male,Backpack,25.981633391734768,Minnesota,L,Burnt orange,Fall,,Standard,No,17,Credit Card,Quarterly
745,2454,32.0,Male,Socks,21.98465979914712,Iowa,XL,Brown,Fall,4.0,Standard,No,0,Credit Card,
746,3886,27.0,Male,T-shirt,25.39937662081127,,L,Lavender,Summer,,Standard,No,4,Credit Card,Quarterly
747,3407,56.0,Female,Dress,27.64133765147405,Nebraska,M,Black,Fall,4.0,Standard,No,8,Credit Card,Bi-Weekly
748,2617,30.0,Male,T-shirt,41.44821821800684,Georgia,XL,Baby blue,Summer,4.0,Standard,No,2,Credit Card,Annually
749,2187,28.0,Female,Shorts,39.09552081005795,New Mexico,XL,Lemon yellow,Summer,4.0,Next Day Air,No,2,Credit Card,Monthly
750,3360,26.0,Female,Shorts,36.58967482099676,New Hampshire,L,Baby blue,Summer,,Standard,No,10,Credit Card,Quarterly
751,2849,29.0,Male,Shorts,18.78698392058778,Wisconsin,L,Periwinkle,Summer,1.0,Standard,No,2,Credit Card,Quarterly
752,1868,19.0,Female,Leggings,38.28071471974546,Delaware,M,Ruby Red,Winter,,Standard,No,2,Credit Card,Annually
753,3558,32.0,Male,Shorts,37.12998248295253,Nevada,M,Baby blue,Summer,,Standard,No,20,Credit Card,Annually
754,2840,53.0,Female,Sweater,26.411623862618423,,L,Lemon yellow,Fall,,Standard,No,0,Credit Card,
755,3867,39.0,Female,Shorts,34.268194322996905,Alaska,M,Periwinkle,Spring,,Standard,No,0,Credit Card,
756,2614,38.0,Male,Leggings,20.802164024834813,South Dakota,M,Brick red,Winter,,Standard,No,1,Credit Card,Quarterly
757,3892,30.0,Female,Running Shoes,24.97336400098172,Colorado,L,Terra cotta,Fall,4.0,Standard,No,6,Credit Card,Bi-Weekly
758,3080,23.0,Male,Shorts,35.4177115778372,Wyoming,M,Burnt orange,Fall,,Standard,No,2,Credit Card,Quarterly
759,2853,40.0,Male,Shorts,27.40156033598648,,M,Black,Summer,4.0,Standard,No,3,Credit Card,Monthly
760,3739,,Male,Sweater,25.61681238558069,Delaware,M,Brown,Winter,,Standard,No,0,Credit Card,
761,3390,41.0,Male,Socks,32.501091730766035,,L,Burnt orange,Fall,,Standard,No,0,Credit Card,
762,2928,29.0,Male,Boots,29.571201080876985,Missouri,M,Burnt orange,Winter,,Standard,No,1,Credit Card,Weekly
763,3791,33.0,Female,Handbag,24.161187771501275,Alaska,XL,Fuchsia,Summer,4.0,Standard,No,8,Credit Card,Quarterly
764,2236,59.0,Male,Running Shoes,37.54146025914602,Illinois,M,Turquoise,Summer,2.0,Standard,No,0,Credit Card,
765,2659,25.0,Male,T-shirt,35.24982006320239,Ohio,XL,Fuchsia,Summer,,Standard,No,0,Credit Card,
766,1889,38.0,Female,Dress,43.31230161036345,,XL,Fuchsia,Summer,4.0,Standard,No,8,Credit Card,Quarterly
767,3463,35.0,Male,Pajamas,38.98861569598636,,L,White,Winter,4.0,Standard,No,17,Credit Card,Quarterly
768,3111,38.0,Male,Sweater,34.6934415674016,Texas,L,Muted mustard yellow,Fall,4.0,Standard,No,4,Credit Card,Annually
769,2022,29.0,Female,Handbag,30.50904769299817,Maine,M,Pale peach,Spring,4.0,Standard,No,14,Credit Card,Monthly
770,3537,23.0,Female,T-shirt,34.93473262732697,Minnesota,L,Lavender,Summer,,Standard,No,4,Credit Card,Weekly
771,3598,45.0,Male,Sunglasses,16.414516902066907,,M,Fuchsia,Summer,,Standard,No,0,Credit Card,
772,2014,33.0,Male,Running Shoes,36.90360898631727,Virginia,M,Lemon yellow,Summer,4.0,Express,No,20,Credit Card,Quarterly
773,2310,27.0,Female,Pajamas,36.96715369136841,Connecticut,S,Muted mustard yellow,Fall,,Standard,No,0,Credit Card,
774,2869,25.0,Male,T-shirt,34.14129854297121,Colorado,M,White,Summer,,Standard,No,10,Credit Card,Quarterly
775,3167,24.0,Male,Running Shoes,31.332065161478177,Georgia,M,Periwinkle,Summer,,Standard,No,5,Credit Card,Quarterly
776,3179,45.0,Female,Scarf,36.79146724815215,Washington,L,Ruby Red,Fall,,Next Day Air,No,0,Credit Card,
777,2401,45.0,Female,Backpack,31.720874655871903,Oregon,M,Brick red,Winter,,Standard,No,3,Credit Card,Bi-Weekly
778,3448,43.0,Male,Running Shoes,26.29693293614861,Arkansas,M,Aubergine,Fall,4.0,Standard,No,9,Credit Card,Quarterly
779,2824,28.0,Female,T-shirt,18.033131781335555,Utah,M,Black,Spring,,Express,No,6,Credit Card,Bi-Weekly
780,2368,18.0,Female,Socks,32.271584910247526,,L,Aubergine,Winter,4.0,Standard,No,5,Credit Card,Monthly
781,2528,23.0,Female,T-shirt,31.850750197701693,Illinois,M,Turquoise,Summer,4.0,Standard,No,4,Credit Card,Annually
782,3385,20.0,Male,Pajamas,31.95209632864207,Minnesota,L,Burnt orange,Winter,5.0,Standard,No,0,Credit Card,
783,2747,36.0,Female,Backpack,33.96458201176895,Ohio,M,Aubergine,Fall,,Standard,No,4,Credit Card,Monthly
784,3321,52.0,Male,Handbag,29.41784597926584,Illinois,XL,Ruby Red,Fall,5.0,Standard,No,5,Credit Card,Annually
785,2935,29.0,Female,Leggings,26.8712664606993,,M,Brown,Winter,,Standard,No,3,Credit Card,Quarterly
786,2651,58.0,Male,Pajamas,33.58129398890887,Oregon,L,Black,Winter,,Standard,No,2,Credit Card,Monthly
787,2527,36.0,Female,Scarf,33.33577246311631,Rhode Island,S,Brown,Fall,5.0,Standard,No,15,Credit Card,Quarterly
788,3774,21.0,Male,Gloves,41.074583131615015,Wisconsin,M,Black,Fall,,Standard,No,4,Credit Card,Quarterly
789,2036,53.0,Female,Running Shoes,24.78996194541696,Oklahoma,S,Pale peach,Summer,4.0,Standard,No,0,Credit Card,
790,2111,37.0,Female,Shorts,32.335485763539545,Montana,L,Pale peach,Spring,,Standard,No,4,Credit Card,Quarterly
791,3654,,Female,Gloves,25.321912892854325,Minnesota,M,Aubergine,Fall,5.0,Standard,No,0,Credit Card,
792,2856,,Male,Dress,18.136595292515175,Mississippi,S,Lemon yellow,Summer,2.0,Next Day Air,No,11,Credit Card,Quarterly
793,3611,48.0,Male,Dress,34.67241992878048,Texas,XL,Periwinkle,Summer,5.0,Standard,No,9,Credit Card,Annually
794,2273,63.0,Male,Handbag,36.88810066308134,Maine,L,White,Spring,,Standard,No,0,Cash,
795,2794,48.0,Female,Sunglasses,33.12589903245277,Massachusetts,M,Pale peach,Spring,2.0,Standard,No,4,Credit Card,Monthly
796,3328,48.0,Female,Dress,27.929451201597352,Connecticut,M,Fuchsia,Summer,5.0,Standard,No,14,Credit Card,Quarterly
797,2684,25.0,Male,Shorts,32.75997643775658,Montana,M,Brick red,Spring,,Standard,No,9,Credit Card,Quarterly
798,2490,35.0,Female,Running Shoes,39.01082366496511,South Dakota,M,Lemon yellow,Summer,,Standard,No,3,Credit Card,Quarterly
799,2059,34.0,Female,Socks,30.15493157259108,Washington,M,Ruby Red,Winter,,Standard,No,0,Credit Card,
800,3631,38.0,Male,Sunglasses,30.33615610331914,Oklahoma,M,White,Spring,,Next Day Air,No,11,Credit Card,Quarterly
801,2239,37.0,Female,Backpack,27.814364257835543,Florida,L,Muted mustard yellow,Winter,,Express,No,2,Credit Card,Bi-Weekly
802,3105,18.0,Male,Hoodie,21.113628551214152,Georgia,S,Aubergine,Fall,5.0,Standard,No,13,Debit Card,Annually
803,3441,51.0,Female,Scarf,30.72237401378595,Maryland,L,Terra cotta,Fall,4.0,Standard,No,1,Debit Card,Quarterly
804,3001,38.0,Female,Jacket,33.493933815410976,Ohio,M,Black,Winter,,Standard,No,1,Debit Card,Monthly
805,2379,19.0,Male,Leggings,38.26311064256019,New Hampshire,L,Muted mustard yellow,Fall,4.0,Next Day Air,No,17,Debit Card,Weekly
806,2004,32.0,Female,Gloves,29.874618086430512,Maine,S,Brick red,Fall,4.0,Standard,No,1,Debit Card,Monthly
807,3733,39.0,Female,Scarf,35.33524982986891,Indiana,L,Lemon yellow,Fall,,Standard,No,1,Debit Card,Monthly
808,2134,38.0,Female,T-shirt,25.53299785774388,Maine,M,Lavender,Spring,5.0,Standard,No,0,Debit Card,
809,1753,48.0,Male,Hoodie,32.072612917401244,South Dakota,L,Black,Winter,4.0,Standard,No,10,Debit Card,Weekly
810,2914,38.0,Male,Pajamas,12.343321705014093,Wyoming,L,Muted mustard yellow,Fall,,Standard,No,16,Debit Card,Annually
811,3172,53.0,Male,Dress,33.05986273961111,Tennessee,M,Lemon yellow,Summer,4.0,Standard,No,5,Debit Card,Monthly
812,3267,25.0,Male,Handbag,31.82459670106667,,S,Pale peach,Spring,4.0,Standard,No,4,Debit Card,Quarterly
813,2778,43.0,Male,Hoodie,36.177160422325215,Idaho,M,Fuchsia,Winter,4.0,Standard,No,8,Debit Card,Bi-Weekly
814,3680,43.0,Female,Gloves,27.10763739017717,Idaho,M,Black,Winter,,Standard,No,8,Debit Card,Bi-Weekly
815,2053,26.0,Male,Shorts,36.98660681097407,New Hampshire,M,Periwinkle,Summer,,Standard,No,7,Debit Card,Quarterly
816,2998,,Male,Handbag,24.933890622697376,,S,Aubergine,Fall,4.0,Standard,No,20,Debit Card,Quarterly
817,3464,26.0,Female,Jacket,35.34472971938935,Maine,M,Ruby Red,Fall,5.0,Standard,No,4,Debit Card,Monthly
818,2474,49.0,Male,Gloves,33.994816395716065,Arkansas,M,Mauve,Winter,4.0,Express,No,9,Debit Card,Monthly
819,3090,18.0,Female,Handbag,33.43086943591277,North Carolina,L,Periwinkle,Spring,,Standard,No,11,Debit Card,Bi-Weekly
820,3009,30.0,Female,Running Shoes,30.91723880571084,New Mexico,M,Fuchsia,Summer,,Standard,No,1,Debit Card,Monthly
821,1935,24.0,Female,Boots,24.65093039310818,Michigan,L,Mauve,Winter,,Standard,No,4,Debit Card,Bi-Weekly
822,2208,62.0,Female,Running Shoes,29.65271060911587,New Mexico,M,Pale peach,Summer,4.0,Standard,No,5,Cash,Quarterly
823,2566,46.0,Male,Hoodie,23.73279620177528,Vermont,S,Ruby Red,Winter,,Standard,No,2,Debit Card,Quarterly
824,2148,48.0,Female,Handbag,32.26440361587806,Missouri,S,White,Spring,4.0,Standard,No,0,Debit Card,
825,3584,33.0,Female,Dress,32.024290049314665,Arizona,L,Lavender,Summer,,Standard,No,5,Debit Card,Monthly
826,1952,19.0,Female,Leggings,28.09389038268068,Connecticut,L,Terra cotta,Winter,,Store Pickup,No,10,Debit Card,Quarterly
827,2590,22.0,Male,Shorts,27.2264561776868,North Dakota,M,Lemon yellow,Summer,,Standard,No,0,Debit Card,
828,3602,28.0,Female,T-shirt,14.805457435936855,North Carolina,M,Lemon yellow,Summer,4.0,Standard,No,2,Debit Card,Bi-Weekly
829,2104,,Male,Jacket,37.31369029325044,Indiana,S,Burnt orange,Fall,2.0,Express,No,8,Debit Card,Annually
830,3695,50.0,Female,Sweater,24.02495776241737,Rhode Island,M,Ruby Red,Winter,,Express,No,20,Debit Card,Annually
831,1820,27.0,Male,Running Shoes,29.68516436853082,Nevada,S,Lemon yellow,Summer,,Standard,No,11,Debit Card,Quarterly
832,2177,,Female,Boots,32.97076969893742,Vermont,S,Brick red,Fall,4.0,Standard,No,0,Debit Card,
833,2392,37.0,Female,Shorts,39.602451026206325,Michigan,M,Mauve,Spring,,Standard,No,7,Debit Card,Quarterly
834,2810,26.0,Male,Handbag,22.633018810630407,,XL,Lemon yellow,Summer,,Standard,No,13,Debit Card,Quarterly
835,2140,,Female,Dress,24.63951499779185,New York,M,Fuchsia,Spring,4.0,Standard,No,2,Debit Card,Quarterly
